deadline ,"① 政治家,② 織物,③ 割引,④ 締め切り",4
undergraduate ,"① 精査,② 申し込み,③ 学部学生,④ 皮質",3
slavery ,"① 方言,② 疲労,③ 奴隷制度,④ 水分",3
prey ,"① 濫用,② 獲物,③ 苦悩,④ 指紋",2
mess ,"① 散らかった状態［物］,② 高度,③ 花粉,④ 性別",1
recession ,"① 不況,② 衝動,③ 人類学,④ 規律",1
retreat ,"① 後退,② 狼狽,③ 窃盗（罪）,④ 悲劇（的な事件）",1
grave ,"① 風景,② 墓,③ 手足,④ ミツバチの巣",2
column ,"① 知人,② コラム,③ 管理（部）,④ 織物",2
scenery ,"① 台本,② 部族,③ 遺産,④ 景色",4
plot ,"① （小説などの）筋,② 職人,③ 枠,④ （宗教上の）信条",1
sculpture ,"① 列,② 彫刻（作品）,③ （動産・不動産などの）財産,④ 戦術",2
tablet ,"① 政治家,② 態度,③ 割引,④ タブレット（型情報端末）",4
dense ,"① 独立した,② 薄暗い,③ 密集した,④ 言葉の",3
exotic ,"① 外来の,② 違法の,③ 有史以前の,④ 気づいて",1
acid ,"① 解決できる,② 市民の,③ 無礼な,④ 酸性の",4
bitter ,"① 並の,② 市民の,③ 苦い,④ 大都市の",3
sensible ,"① 楽観的な,② 賢明な,③ 臆病な,④ 正確な",2
noble ,"① 透明な,② 高貴な,③ 直接の,④ 巨大な",2
vague ,"① 肥沃な,② 遠い,③ 極端な,④ 漠然とした",4
parallel ,"① 抽象的な,② 平行［並行］の,③ （…より）すぐれた,④ ささいな",2
tense ,"① 繊細な,② 創造的な,③ 張り詰めた,④ 文学の",3
vertical ,"① 架空の,② 微妙な,③ 垂直の,④ 珍しい",3
indigenous ,"① 原産の,② （傾斜が）急な,③ 固体の,④ 究極の",1
aboriginal ,"① アボリジニの,② 豊かな,③ 生まれつきの,④ 主要な",1
seasonal ,"① 終点の,② 地域の,③ 季節の,④ 本来の",3
abundant ,"① 従来の,② 嫉妬深い,③ 豊富な,④ 理想的な",3
hybrid ,"① 珍しい,② ハイブリッドの,③ 理想的な,④ 特定の",2
irrelevant ,"① 十分にありそうな,② （…に）特有の,③ 無関係の,④ 精神の",3
ridiculous ,"① 自然発生的な,② 最も重要な,③ 財政（上）の,④ ばかげた",4
fairy ,"① 古代の,② 人種の,③ 邪悪な,④ 妖精の（ような）",4
sensory ,"① 最高の,② 田舎の,③ 感覚の,④ 仮想の",3
chronic ,"① 徹底的な,② 医療の,③ 特定の,④ 慢性の",4
voluntary ,"① 王の,② 自発的な,③ 人種の,④ 耳が聞こえない",2
inclined ,"① ～することに反対で,② 傾向がある,③ ～できない,④ 余裕がある",2
infer ,"① を推論する,② を企む,③ に固執する,④ を検証する",1
esteem ,"① を尊敬する,② と推定する,③ を稼ぐ,④ を見下す",1
tackle ,"① （人）を怖がらせる,② を消す,③ を成し遂げる,④ に取り組む",4
venture ,"① 危険を冒して進む,② 説明する,③ 及ぼす,④ 宣伝する",1
accelerate ,"① を加速させる,② （を）折り畳む,③ （を）否定する,④ （と）ささやく ",1
accustom ,"① （人）に資格を与える,② （人）を慣れさせる,③ を保持する,④ を保証する ",2
amuse ,"① をおもしろがらせる,② を罰する,③ を変える,④ を許す",1
flourish ,"① 繁栄する,② 花が咲く,③ 思い出す,④ 注ぐ",1
thrive ,"① 消える,② 繁栄する,③ 通勤する,④ 薄れる",2
nurture ,"① を確実にする,② を回復させる,③ をはぐくむ,④ を抑える",3
click ,"① 跳ねる,② 滑る,③ を選ぶ,④ （を）クリックする",4
spin ,"① を配属する,② を持つ余裕がある,③ を疲れ果てさせる,④ 回転する",4
clip ,"① を描写する,② を閉める,③ を投げ捨てる,④ を切り抜く",4
drag ,"① を注意深く調べる,② に偶然出会う,③ を引きずる,④ を治療する",3
cast ,"① を課す,② と結論づける,③ を投じる,④ を配布する",3
scatter ,"① を促進する,② を結び付ける,③ を予期する,④ をまき散らす",4
tempt ,"① を捨てる,② を禁止する,③ （功績など）を（人に）帰する,④ を気にさせる ",4
withdraw ,"① に遭遇する,② を電源に差し込む,③ を引き出す,④ に促す",3
yawn ,"① 調査する,② 異なる,③ 権利を得る,④ あくびをする",4
blink ,"① を飾る,② まばたきする,③ 縮む,④ ぴしゃりと打つ",2
dye ,"① を提案する,② をやめる,③ を染める,④ を取り除く",3
spill ,"① を積み重ねる,② を組織する,③ をこぼす,④ を評価する",3
irritate ,"① を引用する,② をいらいらさせる,③ を傷つける,④ を降りる",2
insult ,"① を捨てる,② を曲げる,③ を侮辱する,④ を尊敬する",3
enforce ,"① を施行［実施］する,② を楽しませる,③ を見落とす,④ を支配する",1
rob ,"① を吸収する,② から（金品を）奪う,③ に向かう,④ を埋める",2
drain ,"① に固執する,② を宣伝する,③ （液体）を流出させる,④ を短縮する",3
suspend ,"① を停職［停学，出場停止］にする,② を強調する,③ をかき乱す,④ に抵抗する ",1
drift ,"① 漂う,② 実現する,③ 中断する,④ じっとにらむ",1
forgive ,"① に抵抗する,② をおもしろがらせる,③ を強調する,④ を許す",4
revise ,"① を溶かす,② を解決する,③ を引き起こす,④ を修正する",4
recruit ,"① を募る,② （を）噛む,③ に挨拶する,④ を捕らえる",1
twist ,"① を救う,② の段取りをつける,③ をねじる,④ と確信する",3
crush ,"① を放出する,② を押しつぶす,③ を改革する,④ を告訴する",2
pin ,"① を接着剤で付ける,② を選び取る,③ をピンで留める,④ に署名する",3
uncover ,"① を引用する,② を暴く,③ に従う,④ を賃借りする",2
exploit ,"① を構成する,② を輸出する,③ を流す,④ を活用する",4
implement ,"① をだます,② を追求する,③ を救う,④ を実行［実施］する",4
integrate ,"① を統合する,② を建設する,③ を課す,④ を規制する",1
incorporate ,"① を変える,② を取り入れる,③ を製造する,④ （人）に資格を与える",2
profile ,"① 灌漑,② 犠牲,③ 盾,④ 人物の紹介",4
appetite ,"① 食欲,② 合成,③ 配偶者,④ 同情",1
impulse ,"① 衝動,② 不況,③ 最小限度,④ 速度",1
script ,"① 狼狽,② 台本,③ 気晴らし,④ 翻訳",2
anniversary ,"① （～周年）記念日,② （岩や砂の）礁,③ 器具一式,④ 牧場",1
pension ,"① 年金,② 料金,③ 金額,④ 福祉",1
temper ,"① 感覚,② 気質,③ 監督者,④ 部分",2
cortex ,"① 皮質,② 繊維,③ 投票,④ 物語",1
syndrome ,"① 知性,② 偉業,③ 症候群,④ 公正",3
chamber ,"① 材木,② 寄宿舎,③ （特定の目的の）部屋,④ 胸",3
utility ,"① 免許（証）,② 損害（の程度）,③ 許し,④ 公共事業",4
cattle ,"① やかん,② 牛,③ 計画,④ 逆説",2
herd ,"① かたまり,② （生物の）種,③ 哺乳動物,④ （牛などの）群れ",4
fluid ,"① 憂うつ,② 流動体,③ 一連（のもの）,④ 洪水",2
pity ,"① 感覚,② 不安,③ 残念なこと,④ 後退",3
priest ,"① 聖職者,② 虫,③ 生態学,④ 誤った考え",1
acquaintance ,"① 教養,② 精神科医,③ 目撃者,④ 知人",4
offspring ,"① 大使,② 子孫,③ 温泉,④ 義務",2
famine ,"① 核心,② （陪審の）評決,③ 過剰,④ 飢饉",4
deforestation ,"① 動機,② 百科事典,③ 森林伐採,④ 決意",3
jail ,"① 刑務所,② 避難所,③ 窃盗（罪）,④ 裁判所",1
commodity ,"① 香り,② 境界（線）,③ 共通点,④ 商品",4
format ,"① 書式,② 彫像,③ 公式,④ 文書",1
recipient ,"① 総意,② 温度計,③ （試合・論争などの）相手,④ 受け取る人",4
drill ,"① 金づち,② 粉砕,③ 訓練,④ 証言",3
inability ,"① 食欲,② 敵意,③ 無能,④ 放出",3
republic ,"① 芽,② 地区,③ 賛辞,④ 共和国",4
combat ,"① 信頼,② 大発見,③ 探究,④ 戦闘",4
debris ,"① （破壊された後の）残骸,② 原料,③ のり,④ 武器",1
bug ,"① 跡,② 病原菌（が起こす病気）,③ 貸付金,④ 聖職者",2
fraction ,"① わずか,② 葬式,③ 契約書,④ 通路",1
index ,"① たんぱく質,② 指標,③ 買い得品,④ 青年",2
intuition ,"① 直観（力）,② 絶望,③ 千年間,④ 混雑",1
motive ,"① ごみ,② 森林伐採,③ 内閣,④ 動機",4
consent ,"① 同意,② （競技）連盟,③ 職員,④ 子孫",1
hierarchy ,"① 信条,② 兵器,③ （社会の）階層制,④ 錯覚",3
monument ,"① ちらりと見えること,② 記念碑,③ 自由,④ 施設",2
asset ,"① 範囲,② 半球,③ 資産,④ 摂取量",3
decent ,"① 都市の,② まずまずの,③ 故意の,④ 特有の",2
competent ,"① ばかげた,② （人・規律などが）厳しい,③ 有能な,④ 論理的な",3
straightforward ,"① 豊かな,② 粗い,③ 邪悪な,④ 単純な",4
cosmetic ,"① 軍の,② 不安な,③ 好奇心の強い,④ 化粧の",4
delicate ,"① 相対的な,② 張り詰めた,③ 繊細な,④ ひょうきんな",3
interior ,"① 室内の,② 国際的な,③ 貴重な,④ 誠実な",1
transparent ,"① 神秘的な,② 高貴な,③ 透明な,④ 芸術的な",3
aesthetic ,"① 有毒な,② 正確な,③ わずかな,④ 美的な",4
deliberate ,"① 原始的な,② 故意の,③ 奇妙な,④ 残酷な",2
demographic ,"① 生態学の,② 地球の,③ 人口統計学の,④ 経済の",3
prehistoric ,"① 有史以前の,② 強烈な,③ 抽象的な,④ 外来の",1
innate ,"① 見捨てられた,② 芸術的な,③ 生まれながらの,④ 大胆な",3
mild ,"① 空洞の,② 劣った,③ 現在の,④ 穏やかな",4
toxic ,"① 並の,② 一時的な,③ 有毒な,④ 美的な",3
ashamed ,"① 恥じて,② ひどい,③ 安定した,④ いとわない",1
humble ,"① 表面的な,② 謙虚な,③ 能力がある,④ 明らかな",2
peculiar ,"① 流ちょうな,② そこそこの,③ 無礼な,④ 特有の",4
steep ,"① 必要不可欠な,② 誤った,③ （傾斜が）急な,④ 原産の",3
trivial ,"① 気づいて,② 短い,③ ささいな,④ 平行の",3
magnificent ,"① 生の,② 現在の,③ 裸の,④ 壮大な",4
wireless ,"① 遠方の,② 無線（電信）の,③ 科学技術の,④ 電気の",2
ongoing ,"① 最新の,② 差し迫った,③ 継続している,④ 驚くほどの",3
assure ,"① に自信を持って言う,② を罰する,③ を密閉する,④ を企む",1
precede ,"① に先行する,② に続く,③ を許可する,④ を成し遂げる",1
revive ,"① を得る,② をはぐくむ,③ を復活させる,④ に同行する",3
compel ,"① に強いる,② に相談する,③ に抵抗する,④ に借りがある",1
blossom ,"① 現れる,② 振る舞う,③ 寄与する,④ 花が咲く",4
terrify ,"① を評価する,② を怖がらせる,③ （手段）に訴える,④ を開発する",2
violate ,"① を回復する,② （法律・規則など）に違反する,③ を分類する,④ を片づける ",2
suppress ,"① を衝突させる,② を抑える,③ を誇張する,④ を回復させる",2
deceive ,"① を溶かす,② を実行する,③ をだます,④ （人）を訴える",3
manipulate ,"① を援助する,② を（巧みに）操る,③ をささげる,④ を禁じる",2
starve ,"① じっと見る,② 眠る,③ 突進する,④ 飢える",4
flee ,"① （から）逃げる,② 飛ぶ,③ 凍る,④ （に）衝突する",1
whisper ,"① （を）決める,② （を）加速する,③ （を）ささやく,④ （を）要請する ",3
yell ,"① 減る,② 伸びる,③ 高まる,④ 叫ぶ",4
deposit ,"① を置く,② を変える,③ を誇る,④ を楽しませる",1
confine ,"① を限定する,② を提案する,③ を取り除く,④ をだます",1
swing ,"① を揺らす,② をおびえさせる,③ （徐々に）発展する,④ を荒らす",1
prolong ,"① を主張する,② を長引かせる,③ を正当化する,④ を飼育する",2
depict ,"① を移動する,② を描く,③ を見下す,④ を絞る",2
outline ,"① を保持する,② を保証する,③ （問題など）を提起する,④ の要点を述べる ",4
shed ,"① を中断させる,② のふりをする,③ を捨て去る,④ を握る",3
emit ,"① を提出する,② を輸送する,③ （光・熱など）を出す,④ （人）に相談する ",3
renew ,"① を伸ばす,② を更新する,③ を驚かす,④ をびっくりさせる",2
utilize ,"① を養う,② を逆転させる,③ を利用する,④ （を）投資する",3
assert ,"① を納得［確信］させる,② を主張する,③ を分配する,④ を混ぜる",2
strain ,"① に値する,② （判断など）を保留する,③ に負担をかける,④ に有罪を宣告する ",3
strive ,"① 努力する,② においをかぐ,③ おじぎする,④ 抗議する",1
dare ,"① …したことを覚えている,② あえて［思い切って］…する,③ …し忘れる,④ …することを拒否する ",2
boast ,"① を置く,② を強く主張する,③ に似ている,④ を誇る",4
startle ,"① に積む,② に反抗する,③ を雇う,④ をびっくりさせる",4
offend ,"① を修正する,② の気分を害する,③ を保持する,④ をおびえさせる",2
compute ,"① 競争する,② を出版する,③ をつなぐ,④ （を）計算する",4
assemble ,"① を後悔する,② を解決する,③ を集める,④ を非難する",3
worsen ,"① をまねる,② を悪化させる,③ から逃げる,④ を動揺させる",2
flip ,"① を投げつける,② 言い返す,③ をクリップではさむ,④ を（ぱっと）裏返す ",4
rub ,"① （を）判断する,② （を）こする,③ （を）侮辱する,④ （を）着ている ",2
descend ,"① （を）縮小する,② （に）適する,③ （を）降りる,④ （を）やめる",3
compensate ,"① 参照する,② 同情する,③ 代理を務める,④ 補償する",4
comprise ,"① から成る,② に促す,③ を密閉する,④ を遵守する",1
prevail ,"① 教育する,② 暴露する,③ 普及している,④ 持続する",3
quest ,"① 戦闘,② 探究,③ ハイブリッド車,④ 蒸気",2
dignity ,"① （牛などの）群れ,② 寄生虫,③ 尊厳,④ 同情",3
criterion ,"① （試合などの）観客,② 銃弾,③ 仲介者,④ （判断・評価の）基準",4
paradox ,"① 穀物,② 退屈,③ 逆説,④ 牛",3
parliament ,"① （英国などの）議会,② 狼狽,③ ひとりでいること,④ 下水",1
legislation ,"① 議題,② 法律,③ 合図,④ 手段",2
agenda ,"① 協議事項（リスト）,② 挿話,③ 代理人,④ 教義",1
mainstream ,"① （活動・思潮などの）主流,② 柱,③ 実演,④ 大多数",1
troop ,"① 住民,② しわ,③ 軍隊,④ 託児所",3
epidemic ,"① 勇気,② 拍手（喝采）,③ 礼儀正しさ,④ 流行（病）",4
outbreak ,"① 姿勢,② 栄光,③ 発生,④ 情熱",3
chaos ,"① 混沌,② 証言,③ 最大限,④ 骨格",1
nightmare ,"① 夜明け,② 捕食動物,③ 悪夢（のような状況）,④ 量",3
horror ,"① 名誉,② （銃弾・刃物などによる）傷,③ 恐怖,④ 製造工場",3
cluster ,"① 指紋,② 犯人,③ 軽蔑,④ 集団",4
pollen ,"① ウイルス,② 花粉,③ 殺虫剤,④ 物質",2
hive ,"① 学期,② ミツバチの巣（箱）,③ 墓,④ 装飾（品）",2
irrigation ,"① 人物の紹介,② 語法,③ 灌漑,④ 苦痛",3
dose ,"① （薬の1回分の）服用量,② 司書,③ 箱,④ 急ぐこと",1
suicide ,"① 自殺,② 国境,③ 障害（物）,④ 逸話",1
feast ,"① 部類,② 原稿,③ 側面,④ 祝宴",4
cuisine ,"① 好奇心,② （独特の）料理,③ 流通,④ いとこ",2
rumor ,"① 検閲,② 刃,③ 下水,④ うわさ",4
proverb ,"① ことわざ,② 記事,③ 手続き,④ 説明",1
signature ,"① 署名,② 歓迎会,③ 野望,④ 壮観",1
formula ,"① 小惑星,② 方法,③ 風味,④ 些細なこと",2
tuition ,"① 割れ目,② 突然変異,③ 授業料,④ 光線",3
intake ,"① （のどの）渇き,② 資産,③ 陪審（員団）,④ 摂取量",4
spectrum ,"① 検査官,② スペクトル,③ 尊敬,④ めがね",2
kidney ,"① 腎臓,② 器官,③ 胃,④ 肺",1
gear ,"① 殺虫剤,② 用具（一式）,③ 良心,④ 後部",2
aisle ,"① 人類,② （座席間などの）通路,③ 厄介（なこと）,④ 商店街",2
grief ,"① 腐敗（した状態）,② 学期,③ 装飾（品）,④ 深い悲しみ",4
destiny ,"① ことわざ,② 運命,③ 小別荘,④ 天文学",2
skull ,"① 頭骨,② 彫刻,③ 賄賂,④ 頂上",1
tomb ,"① 墓,② 遺産,③ 親指,④ 人類",1
monk ,"① 偽善,② 修道士,③ 倫理,④ 細菌",2
worship ,"① 慈悲,② 療法,③ 崇拝,④ 関節",3
outstanding ,"① 相互の,② 感謝している,③ 際立った,④ 初めの",3
unprecedented ,"① 無関心な,② 意識不明の,③ 読み書きができない,④ 前例のない",4
infinite ,"① 正確な,② 無限の,③ 命にかかわる,④ わずかな",2
worthwhile ,"① 何気ない,② 乏しい,③ 価値がある,④ 敏感な",3
indispensable ,"① 永続的な,② 浅い,③ 不可欠な,④ （値段が）高くない",3
compulsory ,"① 義務的な,② 究極の,③ 衝動的な,④ 視覚の",1
probable ,"① 十分にありそうな,② （人・規律などが）厳しい,③ （…にとって）無関係の,④ 余分の ",1
ambiguous ,"① 気が進まない,② あいまいな,③ 厳しい,④ 全体の",2
obscure ,"① 怒りやすい,② 基本的な,③ 異常な,④ （世に）知られていない",4
skeptical ,"① 付随する,② 都合がよい,③ 興味があって,④ 懐疑的な",4
fragile ,"① 壊れやすい,② 中世の,③ 遺伝（子）の,④ 熱望して",1
static ,"① 小さい,② 単なる,③ 厳格な,④ 静的な",4
gradual ,"① 偉大な,② 目新しい,③ （目に）見える,④ 徐々の",4
vocal ,"① あいまいな,② 火山の,③ 声の,④ 全体の",3
vivid ,"① 明白な,② 入念な,③ 議論の余地のある,④ 鮮やかな",4
imperial ,"① 無罪の,② 部分的な,③ 帝国の,④ 個人の",3
hostile ,"① 具体的な,② よりすぐれた,③ 洗練された,④ 敵意のある",4
superficial ,"① 熱帯の,② 謙虚な,③ 貴重な,④ 表面的な",4
scarce ,"① 価値がある,② 乏しい,③ 頻繁な,④ 精通している",2
gross ,"① 総計の,② 何気ない,③ 純粋な,④ 壮大な",1
inherent ,"① 究極の,② 無礼な,③ 生来の,④ 流ちょうな",3
notable ,"① 違法の,② 手書きの,③ 十分な,④ 注目に値する",4
update ,"① を支持する,② を最新のものにする,③ 訴える,④ 起こる",2
refresh ,"① を救い出す,② （気分）をさわやかにする,③ を操作する,④ を辞職する ",2
bloom ,"① 解決する,② 花が咲く,③ 輸出する,④ 別れる",2
conquer ,"① （人）と競う,② を受け入れる,③ を征服する,④ を浸す",3
induce ,"① を無視する,② を引き起こす,③ を曲げる,④ を取り除く",2
attain ,"① に感嘆する,② を詰まらせる,③ を獲得する,④ を支配する",3
spray ,"① を浸す,② を取り除く,③ を掃く,④ を吹きかける",4
retrieve ,"① を感知する,② に異議を唱える,③ を賞賛する,④ （情報）を検索する ",4
portray ,"① を急かす,② を描く,③ に異議を唱える,④ を複製する",2
scratch ,"① を輸送する,② を計算する,③ を引っかく,④ を掃く",3
designate ,"① を逮捕する,② を指定する,③ に賛成する,④ を禁止する",2
contradict ,"① を和らげる,② と矛盾する,③ に同行する,④ を要請する",2
sigh ,"① あくびをする,② 繰り返す,③ ため息をつく,④ 蓄積する",3
disrupt ,"① を廃止する,② を断る,③ を展示する,④ を混乱させる",4
depart ,"① （法的に）禁止する,② 輸出する,③ 購入する,④ 出発する",4
navigate ,"① 衰退する,② 思い出す,③ （を）誘導する,④ 乱立する",3
beg ,"① に切に頼む,② を論証する,③ を認める,④ から（権利などを）奪う",1
inhabit ,"① を禁じる,② に住んでいる,③ を登録する,④ に同行する",2
diagnose ,"① を偽装させる,② を発揮する,③ （を）診断する,④ （を）図解する",3
comprehend ,"① を支配する,② に集中する,③ におじぎする,④ を理解する",4
oblige ,"① を制限する,② を噛む,③ に義務づける,④ を移す",3
cram ,"① に詰め込む,② を囲む,③ をぞくぞくさせる,④ を落ち着かせる",1
flock ,"① 思い出す,② 起こる,③ 群がる,④ 独立する",3
underestimate ,"① （の）よさを認める,② の土台を壊す,③ の品位を落とす,④ （を）過小評価する ",4
clarify ,"① を生み出す,② を明確にする,③ を付ける,④ をもたらす",2
spark ,"① を告白する,② 降参する,③ を引き起こす,④ を損なう",3
seize ,"① に似ている,② を強調する,③ を取り返す,④ をつかむ",4
soar ,"① 独立する,② 急上昇する,③ 循環する,④ 輝く",2
glow ,"① 反応する,② 出発する,③ 起こる,④ 光り［照り］輝く",4
disguise ,"① を集める,② を支配する,③ に感謝する,④ を変装させる",4
distort ,"① を感動させる,② を歪める,③ と命じる,④ を延期する",2
undermine ,"① の悪口を言う,② に耐える,③ を誇張する,④ を徐々にむしばむ",4
abolish ,"① を悩ます,② を構成する,③ を運ぶ,④ を廃止する",4
strip ,"① を把握する,② に立ち向かう,③ を［から］取り去る,④ に反応する",3
dispose ,"① （～ of で）を処分する,② （～ of で）を責める,③ （～ of で）から逃げる,④ （～ of で） から独立する",1
dump ,"① を投棄する,② を広げる,③ を翻訳する,④ を変える",1
weave ,"① を折り畳む,② を分解する,③ を織る,④ を振る",3
refine ,"① を洗練する,② （注意など）をそらす,③ を尊敬する,④ に同意する",1
enrich ,"① を課す,② と結論づける,③ を縮小する,④ を豊かにする",4
coordinate ,"① を構成する,② を強調する,③ を調整する,④ 協力する",3
headline ,"① 基準,② （新聞などの）見出し,③ 大災害,④ 売上高",2
internship ,"① 実務［医学］研修,② 奨学金,③ 傾向,④ 相互作",1
outlet ,"① 直売店,② 勝利,③ 幾何学,④ 評判",1
remedy ,"① 不和,② 香水,③ 例外,④ 治療（法）",4
pill ,"① 機会,② （のどの）渇き,③ 錠剤,④ 下書き",3
reception ,"① 反応,② 結果,③ （国家間の）条約,④ 署名",1
transaction ,"① 循環,② （商）取引,③ 商品,④ 乳児",2
mutation ,"① 突然変異（体）,② （左右）対称,③ 職人,④ 授業料",1
dairy ,"① 乳製品,② 妖精,③ 昼間,④ 領域",1
compassion ,"① 同情,② 尊厳,③ 戦士,④ 心理学",1
posture ,"① 発生,② 炎,③ 余剰,④ 姿勢",4
curse ,"① 悪態,② 標本,③ 恐怖,④ 講座",1
funeral ,"① 反抗,② 分子,③ うぬぼれ,④ 葬式",4
census ,"① 国勢調査,② 前提,③ 熱情,④ 名声",1
encyclopedia ,"① 百科事典,② 物理,③ 森林伐採,④ 計算",1
cereal ,"① 外科医,② 治世,③ 穀物,④ 潮（の干満）",3
fragment ,"① 哺乳動物,② 洗濯物,③ 移り変わり,④ 断片",4
patch ,"① 巡礼者,② （～の）部分,③ 痕跡,④ 群れ",2
rubbish ,"① ごみ,② 文学,③ 結果,④ 問題",1
maze ,"① かすみ,② かみそり,③ くし,④ 迷路",4
outlook ,"① （外国からの）移住,② 錠剤,③ 論争,④ 見",4
breakthrough ,"① 三角形,② 大発見,③ 戦闘,④ 崩壊",2
triumph ,"① 直売店,② 勝利,③ 独占（権）,④ ぜいたく（品）",2
ally ,"① 哀れみ,② 愛国者,③ 同盟国,④ 勘定",3
spectator ,"① （試合などの）観客,② 殺虫剤,③ （判断・評価の）基準,④ 良心",1
sphere ,"① 層,② 領域,③ 大草原,④ 船舶",2
county ,"① 植民地,② 国,③ 代表,④ 郡",4
behalf ,"① 報酬,② 花,③ 信念,④ 利益",4
interval ,"① 復活,② （時間の）間隔,③ 寸法,④ 到着",2
circulation ,"① 循環,② 没頭,③ （水以外の）飲み物,④ （商）取引",1
blade ,"① 炎,② 粘土,③ 刃,④ 窃盗（罪）",3
theft ,"① 窃盗（罪）,② 争い,③ 犯罪者,④ 脅威",1
vacuum ,"① 結束,② 哀れみ,③ 真空,④ （官庁の）局",3
collision ,"① 浸食,② 偉業,③ 衝突,④ （国家間の）条約",3
bargain ,"① 利益,② 買い得品,③ 指標,④ 分子",2
landmark ,"① 繁栄,② （ある場所の）目印,③ 特性,④ 丘陵地帯",2
revenue ,"① 復興,② 調理法,③ 回想,④ 歳入",4
treaty ,"① （国家間の）条約,② 歓迎会,③ 衝突,④ 金額",1
supreme ,"① 邪悪な,② 懐疑的な,③ 最高の,④ 感覚の",3
thorough ,"① 相互の,② 慢性の,③ 徹底的な,④ 意識し",3
naked ,"① 感覚の,② 裸の,③ 経験的な,④ ささいな",2
sincere ,"① 室内の,② 明らかな,③ 罪悪感のある,④ 心からの",4
tame ,"① 否定の,② 等しい,③ 飼いならされた,④ その後の",3
insufficient ,"① 暴動を起こした,② 不十分な,③ 能率の上がらない,④ 不法の",2
dim ,"① 熱望して,② 密集した,③ 理性的な,④ 薄暗い",4
acute ,"① 認知の,② 明白な,③ かわいい,④ （痛み・感情などが）激しい",4
disabled ,"① 機械の,② 突出した,③ 障害のある,④ 現代の",3
metropolitan ,"① 地下鉄の,② 計画的な,③ 国際的な,④ 大都市の",4
monetary ,"① 政治上の,② 金銭的な,③ 仮想の,④ 明らかな",2
alternate ,"① 必要不可欠な,② 成熟した,③ 卓越した,④ 代わりの",4
partial ,"① ひょうきんな,② 好奇心の強い,③ 部分的な,④ 熱心な",3
divine ,"① 身体の,② 融通の利く,③ 神の,④ 全体的な",3
drastic ,"① 気まずい,② 革新的な,③ 罪悪感のある,④ 徹底的な",4
fierce ,"① 生の,② 即座の,③ 中立の,④ 猛烈な",4
sole ,"① 精神の,② 唯一の,③ 普遍的な,④ 保守的な",2
spontaneous ,"① 生物学（上）の,② 自然発生的な,③ ばかげた,④ 連邦（政府）の",2
spatial ,"① 相互の,② 空間の,③ 空腹で,④ 意識して",2
neat ,"① 気が進まない,② きちんとした,③ 重大な,④ 心配して",2
tidy ,"① 明らかに異なる,② 極地の,③ 能力がある,④ きちんとし",4
loyal ,"① 関連する,② 精通した,③ 特有の,④ 忠実な",4
bless ,"① を評価する,② を向上させる,③ をひどく嫌う,④ に恩恵を与える",4
regain ,"① に恥ずかしい思いをさせる,② を受け入れる,③ を取り戻す,④ を追跡する ",3
conform ,"① を代わりに使う,② に値する,③ を祝う,④ 順応する",4
enroll ,"① 登録する,② 転がる,③ 追求する,④ 発射する",1
entitle ,"① を確保する,② を構成する,③ に権利を与える,④ に借りがある",3
halt ,"① を当惑させる,② を同封する,③ を止める,④ を勧める",3
provoke ,"① を怠る,② を吸収する,③ を埋める,④ （感情・行動など）を引き起こす ",4
invade ,"① を折り畳む,② を飲み込む,③ を侵略する,④ を否定する",3
squeeze ,"① に耐える,② 押し入る,③ をつかむ,④ を解釈する",2
crawl ,"① はう,② 飛ぶ,③ 当惑する,④ 取り除く",1
digest ,"① を続ける,② を崩壊させる,③ を再生する,④ を消化する",4
utter ,"① を回復させる,② （声）を発する,③ を確実にする,④ を折り畳む",2
refrain ,"① 宣言する,② 強まる,③ 認める,④ 控える",4
populate ,"① を出版する,② に住む,③ を翻訳する,④ に相談する",2
accommodate ,"① を収容する,② を構成する,③ を告訴する,④ を逆転させる",1
steer ,"① （を）扱う,② （を）出発する,③ （を）操縦する,④ （を）さまよう ",3
drown ,"① 溺死する,② 購入する,③ 絶滅する,④ 一致する",1
dip ,"① を浸す,② から引退する,③ を征服する,④ の位置を探し当て",1
soak ,"① を禁止する,② に賛成する,③ を浸す,④ を分類する",3
stir ,"① をかき回す,② を主演させる,③ をじっと見る,④ に異議を唱える",1
transplant ,"① を経験する,② を説得する,③ を移植する,④ を分類する",3
reassure ,"① を負かす,② を安心させる,③ を分類する,④ を取り戻す",2
resume ,"① （を）預ける,② （に）命令する,③ （を）再開する,④ （に）移住する ",3
speculate ,"① （に）警告する,② （と）推測する,③ （を）演奏する,④ （を）展示する ",2
surpass ,"① を疲れ果てさせる,② を魅了する,③ を怠る,④ を上回る",4
appoint ,"① を任命する,② （空間・時間）を占める,③ を台無しにする,④ を埋める ",1
intrigue ,"① を得る,② に興味を持たせる,③ を注ぐ,④ を思い出す",2
decay ,"① 膨張する,② 腐敗する,③ 控える,④ 頼る",2
contaminate ,"① を伸ばす,② を汚染する,③ （価値など）を高める,④ を複雑にする",2
swell ,"① 辞職する,② 転倒する,③ 膨張する,④ （傷が）痛む",3
delete ,"① 衰える,② 出発する,③ を怠る,④ を削除する",4
tolerate ,"① （人）と争う,② を受け入れる,③ を許容する,④ を防御する",3
envy ,"① を持続させる,② に応募する,③ を磨く,④ をうらやむ",4
pray ,"① （を）祈る,② （を）促進する,③ （を）克服する,④ （を）構成する ",1
